from_id,to_id,method,distance_km,time_min,cost_baht
45,24,driving-car,6.74,7.4,884.4
45,25,driving-car,65.47,49.1,754.23
45,26,driving-car,65.49,46.9,1016.82
45,27,driving-car,62.84,44.9,1379.88
45,28,driving-car,63.08,43.7,971.67
45,29,driving-car,69.25,50.8,1196.44
45,30,driving-car,68.75,49.6,1206.24
45,31,driving-car,66.67,47.7,824.56
45,32,driving-car,66.02,44.4,978.69
45,33,driving-car,69.25,50.8,982.81
45,34,driving-car,73.84,54.6,746.64
45,35,driving-car,73.52,53.6,741.95
45,36,driving-car,47.95,40.9,1244.61
45,37,driving-car,49.87,42.8,758.15
45,38,driving-car,64.84,45.8,1108.33
45,39,driving-car,9.6,13.4,464.75
45,40,driving-car,9.9,13.4,1044.46
45,41,driving-car,6.23,8.9,407.37
45,42,driving-car,49.93,43.0,899.59
45,43,driving-car,49.4,43.4,1293.86
45,44,driving-car,5.93,9.2,929.79
